customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,payment_method,shipping_type,discount_applied,promo_code_used,previous_purchases,preferred_payment_method,frequency_of_purchases,discount_applied_flag,promo_code_used_flag,is_subscribed,purchase_freq_annual,total_spend_est,avg_order_value,purchase_count,est_annual_spend,value_tier,promo_usage_rate,promo_dependency_score,promo_segment,satisfaction_tier,satisfaction_flag,dissatisfied_high_value,retention_proxy_score,retention_proxy_tier,repeat_buyer,high_frequency_buyer,loyalty_score_1,loyalty_def1,loyalty_score_2,loyalty_def2,loyalty_segment,final_segment,geo_opportunity,opportunity_score,geo_avg_spend,geo_promo_rate,geo_customer_count,geo_hv_share,purchase_history_tier
1972,54,Male,Hat,Accessories,29,Pennsylvania,Xl,Indigo,Spring,3.4,No,Paypal,Next Day Air,No,No,1,Venmo,Monthly,0,0,0,12,58,29,2,348,Low,0.0,19.6,Promo Dependent,Neutral,0,0,20.632156862745106,Low Retention Signal,0,1,0.2729489916963227,Low Loyalty,0.17221124659828346,Low Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,3,66.56756756756756,0.44594594594594594,74,0.5,New (0-5)
1973,54,Male,Backpack,Accessories,31,Louisiana,M,Silver,Summer,3.3,No,Debit Card,Express,No,No,48,Paypal,Every 3 Months,0,0,0,4,1519,31,49,124,Medium,0.0,0.8000000000000007,Organic Loyalist,Neutral,0,0,51.362016806722686,High Retention Signal,1,0,0.6393588980076016,High Loyalty,0.23374350184913822,Low Loyalty,High Loyalty,Organic Mid-Value,Medium Opportunity,3,57.714285714285715,0.4166666666666667,84,0.27380952380952384,Established (16+)
1974,24,Male,Skirt,Clothing,20,Maryland,Xl,Red,Fall,4.5,No,Debit Card,Standard,No,No,9,Venmo,Every 3 Months,0,0,0,4,200,20,10,80,Low,0.0,16.400000000000002,Selective Promo User,Satisfied,1,0,31.54487394957983,Low Retention Signal,1,0,0.418350884837921,Medium Loyalty,0.12113599888353918,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,55.75581395348837,0.4418604651162791,86,0.3023255813953488,Developing (6-15)
1975,27,Male,Gloves,Accessories,44,Tennessee,M,Peach,Winter,4.6,No,Credit Card,2-Day Shipping,No,No,2,Paypal,Fortnightly,0,0,0,26,132,44,3,1144,Low,0.0,19.2,Promo Dependent,Satisfied,1,0,37.84918767507003,Medium Retention Signal,0,1,0.3794605272714068,Medium Loyalty,0.27837729397808947,Low Loyalty,Medium Loyalty,Low-Repeat Bargain Hunter,High Opportunity,4,61.97402597402598,0.36363636363636365,77,0.37662337662337664,New (0-5)
1976,53,Male,Jacket,Outerwear,77,Illinois,L,Turquoise,Fall,2.9,No,Credit Card,Express,No,No,4,Cash,Quarterly,0,0,0,4,385,77,5,308,Low,0.0,18.400000000000002,Promo Dependent,Dissatisfied,0,0,14.97344537815126,Low Retention Signal,0,0,0.2707113564286925,Low Loyalty,0.31023371537226996,Medium Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,3,61.05434782608695,0.40217391304347827,92,0.32608695652173914,New (0-5)
1977,32,Male,Handbag,Accessories,51,Wyoming,M,Pink,Spring,3.2,No,Debit Card,Next Day Air,No,No,43,Paypal,Fortnightly,0,0,0,26,2244,51,44,1326,High,0.0,2.8000000000000003,Organic Loyalist,Neutral,0,0,57.57490196078432,High Retention Signal,1,1,0.6437478393492628,High Loyalty,0.4255191978926802,Medium Loyalty,High Loyalty,Loyal High-Value,Medium Opportunity,3,60.690140845070424,0.4225352112676056,71,0.39436619718309857,Established (16+)
1978,24,Male,Sandals,Footwear,49,Florida,M,Teal,Summer,2.6,No,Debit Card,Free Shipping,No,No,32,Bank Transfer,Annually,0,0,0,1,1617,49,33,49,Medium,0.0,7.199999999999999,Organic Loyalist,Dissatisfied,0,0,32.222857142857144,Low Retention Signal,1,0,0.4912122884741085,Medium Loyalty,0.28404137010676156,Low Loyalty,Medium Loyalty,At-Risk Dissatisfied,Low Opportunity,0,55.85294117647059,0.45588235294117646,68,0.3235294117647059,Established (16+)
1979,45,Male,Sunglasses,Accessories,78,Massachusetts,L,Magenta,Spring,3.8,No,Cash,Store Pickup,No,No,1,Cash,Quarterly,0,0,0,4,156,78,2,312,Low,0.0,19.6,Promo Dependent,Neutral,0,0,19.910588235294117,Low Retention Signal,0,0,0.31076156583629894,Low Loyalty,0.29977627171865195,Low Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Low Opportunity,1,60.888888888888886,0.4861111111111111,72,0.2361111111111111,New (0-5)
1980,49,Male,Jeans,Clothing,98,Tennessee,L,Blue,Spring,2.8,No,Paypal,Store Pickup,No,No,38,Debit Card,Fortnightly,0,0,0,26,3822,98,39,2548,High,0.0,4.8,Organic Loyalist,Dissatisfied,0,1,50.603473389355734,High Retention Signal,1,1,0.6747299005011256,High Loyalty,0.6659885039425023,High Loyalty,High Loyalty,At-Risk Dissatisfied,High Opportunity,4,61.97402597402598,0.36363636363636365,77,0.37662337662337664,Established (16+)
1981,51,Male,Sandals,Footwear,94,Iowa,M,Green,Winter,4.4,No,Venmo,Store Pickup,No,No,25,Paypal,Fortnightly,0,0,0,26,2444,94,26,2444,High,0.0,10.0,Selective Promo User,Satisfied,1,0,53.59775910364145,High Retention Signal,1,1,0.641406153920643,High Loyalty,0.5717565940967134,High Loyalty,High Loyalty,Loyal High-Value,Medium Opportunity,3,60.88405797101449,0.5217391304347826,69,0.36231884057971014,Established (16+)
1982,69,Male,Shoes,Footwear,91,Michigan,L,Violet,Summer,4.7,No,Cash,Express,No,No,42,Paypal,Quarterly,0,0,0,4,3913,91,43,364,High,0.0,3.2000000000000006,Organic Loyalist,Satisfied,1,0,58.036302521008395,High Retention Signal,1,0,0.8566170866923282,High Loyalty,0.5632363844114158,High Loyalty,High Loyalty,Loyal High-Value,High Opportunity,4,62.0958904109589,0.3972602739726027,73,0.4246575342465753,Established (16+)
1983,41,Male,Sunglasses,Accessories,77,Kansas,M,Turquoise,Summer,2.7,No,Paypal,2-Day Shipping,No,No,32,Paypal,Monthly,0,0,0,12,2541,77,33,924,High,0.0,7.199999999999999,Organic Loyalist,Dissatisfied,0,1,38.41501400560224,Medium Retention Signal,1,1,0.554016558936742,High Loyalty,0.4694828954713558,High Loyalty,High Loyalty,At-Risk Dissatisfied,Medium Opportunity,2,54.55555555555556,0.23809523809523808,63,0.2698412698412698,Established (16+)
1984,59,Male,Scarf,Accessories,97,Georgia,M,Pink,Summer,2.6,No,Credit Card,Next Day Air,No,No,21,Debit Card,Quarterly,0,0,0,4,2134,97,22,388,High,0.0,11.600000000000001,Selective Promo User,Dissatisfied,0,1,25.3963025210084,Low Retention Signal,1,0,0.4545296438860241,Medium Loyalty,0.47647037017654037,High Loyalty,Medium Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,58.79746835443038,0.4050632911392405,79,0.3924050632911392,Established (16+)
1985,26,Male,Skirt,Clothing,58,West Virginia,M,Black,Summer,3.4,No,Bank Transfer,2-Day Shipping,No,No,26,Paypal,Fortnightly,0,0,0,26,1566,58,27,1508,Medium,0.0,9.6,Selective Promo User,Neutral,0,0,46.352044817927165,Medium Retention Signal,1,1,0.515452683564529,Medium Loyalty,0.4071806747610076,Medium Loyalty,Medium Loyalty,Organic Mid-Value,Medium Opportunity,3,63.876543209876544,0.49382716049382713,81,0.35802469135802467,Established (16+)
1986,23,Male,Gloves,Accessories,97,Tennessee,M,Gold,Spring,3.9,No,Cash,2-Day Shipping,No,No,6,Credit Card,Fortnightly,0,0,0,26,679,97,7,2522,Low,0.0,17.6,Selective Promo User,Neutral,0,0,35.26633053221288,Low Retention Signal,1,1,0.380393976807805,Medium Loyalty,0.47644594759612036,High Loyalty,Medium Loyalty,Low-Value Low-Engagement,High Opportunity,4,61.97402597402598,0.36363636363636365,77,0.37662337662337664,Developing (6-15)
1987,62,Male,Coat,Outerwear,48,Arkansas,L,Green,Summer,3.4,No,Debit Card,2-Day Shipping,No,No,14,Venmo,Quarterly,0,0,0,4,720,48,15,192,Low,0.0,14.399999999999999,Selective Promo User,Neutral,0,0,26.516302521008406,Low Retention Signal,1,0,0.3918053598663665,Medium Loyalty,0.23947822901402557,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,61.11392405063291,0.46835443037974683,79,0.3670886075949367,Developing (6-15)
1988,69,Male,Belt,Accessories,23,Vermont,Xl,White,Summer,3.4,No,Debit Card,Express,No,No,4,Cash,Quarterly,0,0,0,4,115,23,5,92,Low,0.0,18.400000000000002,Promo Dependent,Neutral,0,0,18.97344537815126,Low Retention Signal,0,0,0.2946971215532477,Low Loyalty,0.12546948049682508,Low Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,2,57.1764705882353,0.38823529411764707,85,0.3058823529411765,New (0-5)
1989,46,Male,Pants,Clothing,79,Virginia,M,Gold,Winter,3.9,No,Credit Card,Free Shipping,No,No,26,Bank Transfer,Weekly,0,0,0,52,2133,79,27,4108,High,0.0,9.6,Selective Promo User,Neutral,0,0,63.09714285714285,High Retention Signal,1,1,0.5890825768029633,High Loyalty,0.6083963523131672,High Loyalty,High Loyalty,Loyal High-Value,Medium Opportunity,2,62.883116883116884,0.37662337662337664,77,0.2987012987012987,Established (16+)
1990,35,Male,Jewelry,Accessories,42,Maryland,S,Charcoal,Spring,4.0,No,Cash,Express,No,No,39,Paypal,Bi-Weekly,0,0,0,26,1680,42,40,1092,Medium,0.0,4.3999999999999995,Organic Loyalist,Neutral,1,0,60.95775910364145,High Retention Signal,1,1,0.6498060861355217,High Loyalty,0.3639422405973065,Medium Loyalty,High Loyalty,Organic Mid-Value,Medium Opportunity,2,55.75581395348837,0.4418604651162791,86,0.3023255813953488,Established (16+)
1991,32,Male,Backpack,Accessories,95,Connecticut,L,White,Spring,3.4,No,Debit Card,2-Day Shipping,No,No,15,Paypal,Annually,0,0,0,1,1520,95,16,95,Medium,0.0,13.999999999999998,Selective Promo User,Neutral,0,0,25.8,Low Retention Signal,1,0,0.44537739366209117,Medium Loyalty,0.4220381079478055,Medium Loyalty,Medium Loyalty,Organic Mid-Value,Low Opportunity,1,54.17948717948718,0.3333333333333333,78,0.24358974358974358,Developing (6-15)
1992,46,Male,Sneakers,Footwear,29,Missouri,M,Brown,Summer,3.7,No,Venmo,Next Day Air,No,No,1,Venmo,Every 3 Months,0,0,0,4,58,29,2,116,Low,0.0,19.6,Promo Dependent,Neutral,0,0,19.110588235294124,Low Retention Signal,0,0,0.2969489916963227,Low Loyalty,0.14083869757867562,Low Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,2,57.91358024691358,0.49382716049382713,81,0.37037037037037035,New (0-5)
1993,33,Male,Hoodie,Clothing,98,New Jersey,L,Gold,Winter,4.9,No,Paypal,2-Day Shipping,No,No,28,Venmo,Monthly,0,0,0,12,2842,98,29,1176,High,0.0,8.799999999999999,Organic Loyalist,Satisfied,1,0,52.997871148459396,High Retention Signal,1,1,0.7233796693054446,High Loyalty,0.5529608017584259,High Loyalty,High Loyalty,Loyal High-Value,Medium Opportunity,2,56.74626865671642,0.40298507462686567,67,0.23880597014925373,Established (16+)
1994,32,Male,Blouse,Clothing,96,Arkansas,S,Purple,Spring,5.0,No,Cash,Express,No,No,17,Cash,Weekly,0,0,0,52,1728,96,18,4992,Medium,0.0,13.199999999999998,Selective Promo User,Satisfied,1,0,65.10857142857142,High Retention Signal,1,1,0.5979591836734695,High Loyalty,0.6375,High Loyalty,High Loyalty,Organic Mid-Value,Medium Opportunity,3,61.11392405063291,0.46835443037974683,79,0.3670886075949367,Established (16+)
1995,33,Male,Sunglasses,Accessories,66,Nevada,M,Brown,Fall,2.9,No,Bank Transfer,Next Day Air,No,No,24,Credit Card,Weekly,0,0,0,52,1650,66,25,3432,Medium,0.0,10.4,Selective Promo User,Dissatisfied,0,0,53.58857142857143,High Retention Signal,1,1,0.4681899920110393,Medium Loyalty,0.539123665480427,High Loyalty,Medium Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,63.37931034482759,0.47126436781609193,87,0.367816091954023,Established (16+)
1996,67,Male,Boots,Footwear,80,Missouri,S,Teal,Spring,3.0,No,Credit Card,Standard,No,No,29,Debit Card,Quarterly,0,0,0,4,2400,80,30,320,High,0.0,8.400000000000002,Organic Loyalist,Dissatisfied,0,1,34.63058823529413,Low Retention Signal,1,0,0.5512862226741231,High Loyalty,0.4391223571279046,High Loyalty,High Loyalty,At-Risk Dissatisfied,Medium Opportunity,2,57.91358024691358,0.49382716049382713,81,0.37037037037037035,Established (16+)
1997,67,Male,Sneakers,Footwear,27,South Dakota,L,Indigo,Summer,3.3,No,Cash,Next Day Air,No,No,18,Cash,Every 3 Months,0,0,0,4,513,27,19,108,Low,0.0,12.8,Selective Promo User,Neutral,0,0,28.733445378151256,Low Retention Signal,1,0,0.39601757571355944,Medium Loyalty,0.16157564894285117,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,60.51428571428571,0.37142857142857144,70,0.34285714285714286,Established (16+)
1998,42,Male,Backpack,Accessories,25,Connecticut,M,Purple,Fall,4.7,No,Paypal,Express,No,No,10,Debit Card,Bi-Weekly,0,0,0,26,275,25,11,650,Low,0.0,16.000000000000004,Selective Promo User,Satisfied,1,0,44.68347338935575,Medium Retention Signal,1,1,0.44492173239402527,Medium Loyalty,0.22748390726397322,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,Low Opportunity,1,54.17948717948718,0.3333333333333333,78,0.24358974358974358,Developing (6-15)
1999,20,Male,Pants,Clothing,45,Vermont,M,Orange,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,19,Cash,Quarterly,0,0,0,4,900,45,20,180,Medium,0.0,12.4,Selective Promo User,Neutral,0,0,30.287731092436974,Low Retention Signal,1,0,0.4330937613479556,Medium Loyalty,0.24077938559765547,Low Loyalty,Medium Loyalty,Organic Mid-Value,Medium Opportunity,2,57.1764705882353,0.38823529411764707,85,0.3058823529411765,Established (16+)
2000,39,Male,Socks,Clothing,89,Tennessee,L,Indigo,Winter,4.6,No,Credit Card,2-Day Shipping,No,No,26,Debit Card,Monthly,0,0,0,12,2403,89,27,1068,High,0.0,9.6,Selective Promo User,Satisfied,1,0,49.08929971988795,Medium Retention Signal,1,1,0.661096811678408,High Loyalty,0.4987978420905729,High Loyalty,High Loyalty,Loyal High-Value,High Opportunity,4,61.97402597402598,0.36363636363636365,77,0.37662337662337664,Established (16+)
2001,26,Male,Belt,Accessories,27,California,M,Lavender,Winter,3.6,No,Venmo,2-Day Shipping,No,No,25,Cash,Bi-Weekly,0,0,0,26,702,27,26,702,Low,0.0,10.0,Selective Promo User,Neutral,0,0,47.19775910364146,Medium Retention Signal,1,1,0.4740846829835137,Medium Loyalty,0.25906012315958415,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,59.0,0.42105263157894735,95,0.3368421052631579,Established (16+)
2002,51,Male,Sunglasses,Accessories,90,Wyoming,S,Purple,Winter,2.6,No,Debit Card,Free Shipping,No,No,2,Debit Card,Fortnightly,0,0,0,26,270,90,3,2340,Low,0.0,19.2,Promo Dependent,Dissatisfied,0,0,21.849187675070027,Low Retention Signal,0,1,0.2276455806521897,Low Loyalty,0.43031234735887236,Medium Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,3,60.690140845070424,0.4225352112676056,71,0.39436619718309857,New (0-5)
2003,31,Male,Shirt,Clothing,65,New York,M,Red,Summer,2.7,No,Cash,Express,No,No,19,Paypal,Every 3 Months,0,0,0,4,1300,65,20,260,Medium,0.0,12.4,Selective Promo User,Dissatisfied,0,0,24.687731092436977,Low Retention Signal,1,0,0.400818553756022,Medium Loyalty,0.3270041780057219,Medium Loyalty,Medium Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,60.42528735632184,0.41379310344827586,87,0.3218390804597701,Established (16+)
2004,68,Male,Sneakers,Footwear,72,Maine,S,Blue,Spring,3.1,No,Venmo,Express,No,No,32,Cash,Quarterly,0,0,0,4,2376,72,33,288,High,0.0,7.199999999999999,Organic Loyalist,Neutral,0,0,37.69344537815126,Medium Retention Signal,1,0,0.5762300820684145,High Loyalty,0.4126988695834206,Medium Loyalty,High Loyalty,Loyal High-Value,Medium Opportunity,2,56.98701298701299,0.35064935064935066,77,0.2987012987012987,Established (16+)
2005,44,Male,Shoes,Footwear,70,Georgia,L,Blue,Fall,3.2,No,Cash,2-Day Shipping,No,No,13,Cash,Bi-Weekly,0,0,0,26,980,70,14,1820,Medium,0.0,14.799999999999999,Selective Promo User,Neutral,0,0,34.94633053221289,Low Retention Signal,1,1,0.38510402595201787,Medium Loyalty,0.4099238538831903,Medium Loyalty,Medium Loyalty,Organic Mid-Value,Medium Opportunity,3,58.79746835443038,0.4050632911392405,79,0.3924050632911392,Developing (6-15)
2006,18,Male,Sandals,Footwear,82,Tennessee,M,Cyan,Winter,3.4,No,Paypal,Store Pickup,No,No,30,Paypal,Fortnightly,0,0,0,26,2542,82,31,2132,High,0.0,8.000000000000002,Organic Loyalist,Neutral,0,0,49.36918767507002,Medium Retention Signal,1,1,0.5978309729585785,High Loyalty,0.5400691682366897,High Loyalty,High Loyalty,Loyal High-Value,High Opportunity,4,61.97402597402598,0.36363636363636365,77,0.37662337662337664,Established (16+)
2007,58,Male,Scarf,Accessories,97,New Mexico,S,Pink,Fall,4.4,No,Debit Card,Express,No,No,2,Credit Card,Annually,0,0,0,1,291,97,3,97,Low,0.0,19.2,Promo Dependent,Satisfied,1,0,23.99428571428572,Low Retention Signal,0,0,0.37289113225361326,Medium Loyalty,0.35539368327402143,Medium Loyalty,Medium Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,3,61.901234567901234,0.4444444444444444,81,0.41975308641975306,New (0-5)
2008,26,Male,Shirt,Clothing,25,Virginia,M,Silver,Summer,3.2,No,Cash,2-Day Shipping,No,No,8,Paypal,Quarterly,0,0,0,4,225,25,9,100,Low,0.0,16.8,Selective Promo User,Neutral,0,0,20.39058823529412,Low Retention Signal,1,0,0.30971123538383327,Low Loyalty,0.13824379840904333,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,62.883116883116884,0.37662337662337664,77,0.2987012987012987,Developing (6-15)
2009,57,Male,Skirt,Clothing,48,Florida,M,Gray,Spring,2.5,No,Paypal,Free Shipping,No,No,27,Paypal,Every 3 Months,0,0,0,4,1344,48,28,192,Medium,0.0,9.2,Selective Promo User,Dissatisfied,0,0,29.122016806722684,Low Retention Signal,1,0,0.436407872757644,Medium Loyalty,0.2764889051706092,Low Loyalty,Medium Loyalty,At-Risk Dissatisfied,Low Opportunity,0,55.85294117647059,0.45588235294117646,68,0.3235294117647059,Established (16+)
2010,37,Male,Boots,Footwear,99,Alabama,M,Indigo,Summer,3.8,No,Venmo,Next Day Air,No,No,26,Venmo,Bi-Weekly,0,0,0,26,2673,99,27,2574,High,0.0,9.6,Selective Promo User,Neutral,0,0,49.55204481792717,Medium Retention Signal,1,1,0.613111046553853,High Loyalty,0.6009640377503315,High Loyalty,High Loyalty,Loyal High-Value,High Opportunity,4,59.1123595505618,0.4044943820224719,89,0.3707865168539326,Established (16+)
2011,24,Male,Sweater,Clothing,21,Texas,M,Maroon,Summer,4.4,No,Venmo,2-Day Shipping,No,No,3,Debit Card,Bi-Weekly,0,0,0,26,84,21,4,546,Low,0.0,18.8,Promo Dependent,Satisfied,1,0,37.00347338935575,Medium Retention Signal,0,1,0.3667360011620307,Medium Loyalty,0.20365531888912147,Low Loyalty,Medium Loyalty,Low-Repeat Bargain Hunter,High Opportunity,4,61.1948051948052,0.36363636363636365,77,0.35064935064935066,New (0-5)
2012,57,Male,Sandals,Footwear,94,West Virginia,M,Beige,Spring,3.7,No,Debit Card,Express,No,No,4,Bank Transfer,Monthly,0,0,0,12,470,94,5,1128,Low,0.0,18.400000000000002,Promo Dependent,Neutral,0,0,25.295014005602244,Low Retention Signal,0,1,0.3397528748154066,Low Loyalty,0.39977278277859185,Medium Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,3,63.876543209876544,0.49382716049382713,81,0.35802469135802467,New (0-5)
2013,48,Male,Jeans,Clothing,53,Nevada,L,Green,Fall,3.2,No,Bank Transfer,Store Pickup,No,No,5,Cash,Fortnightly,0,0,0,26,318,53,6,1378,Low,0.0,18.000000000000004,Promo Dependent,Neutral,0,0,28.912044817927175,Low Retention Signal,1,1,0.29685990267993323,Low Loyalty,0.3175343224478404,Medium Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,3,63.37931034482759,0.47126436781609193,87,0.367816091954023,New (0-5)
2014,39,Male,Backpack,Accessories,70,Virginia,M,Peach,Winter,4.9,No,Paypal,Standard,No,No,25,Debit Card,Quarterly,0,0,0,4,1820,70,26,280,Medium,0.0,10.0,Selective Promo User,Satisfied,1,0,46.81344537815127,Medium Retention Signal,1,0,0.6443954777640595,High Loyalty,0.37347140813620827,Medium Loyalty,High Loyalty,Organic Mid-Value,Medium Opportunity,2,62.883116883116884,0.37662337662337664,77,0.2987012987012987,Established (16+)
2015,51,Male,Skirt,Clothing,26,Wisconsin,L,Black,Summer,3.9,No,Venmo,Standard,No,No,47,Paypal,Bi-Weekly,0,0,0,26,1248,26,48,676,Medium,0.0,1.200000000000001,Organic Loyalist,Neutral,0,0,66.19204481792717,High Retention Signal,1,1,0.6651629021715448,High Loyalty,0.28831946479659476,Low Loyalty,High Loyalty,Organic Mid-Value,Low Opportunity,1,55.946666666666665,0.48,75,0.25333333333333335,Established (16+)
2016,57,Male,Belt,Accessories,82,Virginia,S,Pink,Summer,4.5,No,Debit Card,Next Day Air,No,No,8,Credit Card,Fortnightly,0,0,0,26,738,82,9,2132,Low,0.0,16.8,Selective Promo User,Satisfied,1,0,41.57490196078432,Medium Retention Signal,1,1,0.4441382816471785,Medium Loyalty,0.43307035447631015,Medium Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,62.883116883116884,0.37662337662337664,77,0.2987012987012987,Developing (6-15)
2017,53,Male,Shoes,Footwear,47,Maine,S,Violet,Winter,3.4,No,Credit Card,Standard,No,No,20,Debit Card,Fortnightly,0,0,0,26,987,47,21,1222,Medium,0.0,12.0,Selective Promo User,Neutral,0,0,41.826330532212886,Medium Retention Signal,1,1,0.4443763526763019,Medium Loyalty,0.3384640377503314,Medium Loyalty,Medium Loyalty,Organic Mid-Value,Medium Opportunity,2,56.98701298701299,0.35064935064935066,77,0.2987012987012987,Established (16+)
2018,70,Male,Socks,Clothing,32,Massachusetts,S,Green,Winter,4.1,No,Venmo,Next Day Air,No,No,42,Bank Transfer,Every 3 Months,0,0,0,4,1376,32,43,128,Medium,0.0,3.2000000000000006,Organic Loyalist,Satisfied,1,0,53.2363025210084,High Retention Signal,1,0,0.6581425908441667,High Loyalty,0.22838688856325448,Low Loyalty,High Loyalty,Organic Mid-Value,Low Opportunity,1,60.888888888888886,0.4861111111111111,72,0.2361111111111111,Established (16+)
2019,60,Male,Backpack,Accessories,97,Arkansas,S,Gold,Fall,4.5,No,Debit Card,Store Pickup,No,No,20,Bank Transfer,Weekly,0,0,0,52,2037,97,21,5044,High,0.0,12.0,Selective Promo User,Satisfied,1,0,63.37142857142857,High Retention Signal,1,1,0.5946539327474762,High Loyalty,0.6589524021352313,High Loyalty,High Loyalty,Loyal High-Value,Medium Opportunity,3,61.11392405063291,0.46835443037974683,79,0.3670886075949367,Established (16+)
2020,31,Male,Shirt,Clothing,68,Idaho,S,Red,Winter,4.7,No,Paypal,Store Pickup,No,No,23,Cash,Fortnightly,0,0,0,26,1632,68,24,1768,Medium,0.0,10.8,Selective Promo User,Satisfied,1,0,54.48918767507003,High Retention Signal,1,1,0.6049999273730845,High Loyalty,0.4423452655083385,High Loyalty,High Loyalty,Organic Mid-Value,High Opportunity,4,60.075268817204304,0.40860215053763443,93,0.3225806451612903,Established (16+)
2021,41,Male,Sweater,Clothing,23,Pennsylvania,M,Beige,Winter,4.8,No,Credit Card,Next Day Air,No,No,26,Cash,Quarterly,0,0,0,4,621,23,27,92,Low,0.0,9.6,Selective Promo User,Satisfied,1,0,46.76773109243697,Medium Retention Signal,1,0,0.571402861500472,High Loyalty,0.15548134289302912,Low Loyalty,High Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,66.56756756756756,0.44594594594594594,74,0.5,Established (16+)
2022,62,Male,Handbag,Accessories,33,Maine,M,Green,Winter,4.4,No,Debit Card,Standard,No,No,48,Venmo,Quarterly,0,0,0,4,1617,33,49,132,Medium,0.0,0.8000000000000007,Organic Loyalist,Satisfied,1,0,60.16201680672268,High Retention Signal,1,0,0.7331714721475779,High Loyalty,0.24580607598911455,Low Loyalty,High Loyalty,Organic Mid-Value,Medium Opportunity,2,56.98701298701299,0.35064935064935066,77,0.2987012987012987,Established (16+)
2023,59,Male,Jewelry,Accessories,38,Alabama,S,Black,Winter,4.0,No,Bank Transfer,Store Pickup,No,No,16,Cash,Bi-Weekly,0,0,0,26,646,38,17,988,Low,0.0,13.599999999999998,Selective Promo User,Neutral,1,0,43.609187675070025,Medium Retention Signal,1,1,0.4476611712300579,Medium Loyalty,0.2901136522224548,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,High Opportunity,4,59.1123595505618,0.4044943820224719,89,0.3707865168539326,Established (16+)
2024,46,Male,Socks,Clothing,68,Idaho,S,Teal,Winter,4.1,No,Bank Transfer,Store Pickup,No,No,28,Cash,Bi-Weekly,0,0,0,26,1972,68,29,1768,High,0.0,8.799999999999999,Organic Loyalist,Satisfied,1,0,53.4606162464986,High Retention Signal,1,1,0.6077782458179,High Loyalty,0.46251133905519504,High Loyalty,High Loyalty,Loyal High-Value,High Opportunity,4,60.075268817204304,0.40860215053763443,93,0.3225806451612903,Established (16+)
2025,62,Male,Socks,Clothing,23,Arkansas,L,Silver,Fall,3.7,No,Bank Transfer,Express,No,No,39,Paypal,Weekly,0,0,0,52,920,23,40,1196,Medium,0.0,4.3999999999999995,Organic Loyalist,Neutral,0,0,71.30285714285715,High Retention Signal,1,1,0.5807289805601956,High Loyalty,0.36145091933570583,Medium Loyalty,High Loyalty,Organic Mid-Value,Medium Opportunity,3,61.11392405063291,0.46835443037974683,79,0.3670886075949367,Established (16+)
2026,42,Male,Shirt,Clothing,29,Delaware,M,Turquoise,Summer,3.0,No,Bank Transfer,Express,No,No,43,Debit Card,Fortnightly,0,0,0,26,1276,29,44,754,Medium,0.0,2.8000000000000003,Organic Loyalist,Dissatisfied,0,0,55.974901960784315,High Retention Signal,1,1,0.5703338417217421,High Loyalty,0.2993552002651595,Low Loyalty,High Loyalty,At-Risk Dissatisfied,Medium Opportunity,2,55.325581395348834,0.45348837209302323,86,0.27906976744186046,Established (16+)
2027,37,Male,Scarf,Accessories,35,Maine,M,Orange,Winter,3.6,No,Bank Transfer,Express,No,No,45,Bank Transfer,Every 3 Months,0,0,0,4,1610,35,46,140,Medium,0.0,1.9999999999999998,Organic Loyalist,Neutral,0,0,51.49915966386555,High Retention Signal,1,0,0.6503889413416613,High Loyalty,0.2516408921219734,Low Loyalty,High Loyalty,Organic Mid-Value,Medium Opportunity,2,56.98701298701299,0.35064935064935066,77,0.2987012987012987,Established (16+)
